userID,ISBN,rating
277427,0836217632,0
277427,0836217691,10
277427,0836218221,0
277427,0836218515,10
277427,0836218655,0
277427,0836218787,0
277427,0836218817,10
277427,0836218833,0
277427,0836221192,10
277427,0836221311,8
277427,0836221362,0
277427,0836236688,10
277427,0842314296,0
277427,0843947888,7
277427,0877017883,0
277427,0887621112,6
277427,0890876517,10
277427,0894803204,0
277427,0894808249,0
277427,0898156122,0
277427,0898157803,10
277427,0932592007,8
277427,0971880107,0
277427,1400031354,0
277427,1400034779,0
277427,1400060265,10
277427,1551664968,0
277427,1551668157,0
277427,1565075722,10
277427,8251800811,7
278418,0020418809,0
278418,0020442203,0
278418,0020442408,0
278418,0020532105,0
278418,0028604199,0
278418,0060094397,0
278418,006015957X,0
278418,006016848X,0
278418,0060175532,0
278418,0060192895,0
278418,0060195460,0
278418,0060801115,0
278418,0060915153,0
278418,0060927542,0
278418,0061032042,0
278418,0061090808,0
278418,0061091464,0
278418,0061091790,0
278418,0061092827,0
278418,0061093327,0
278418,0061093343,0
278418,0061093653,0
278418,006109398X,0
278418,0061094110,0
278418,0061095869,0
278418,0061097233,0
278418,0061099015,0
278418,006109921X,0
278418,0061099279,0
278418,0064400018,0
278418,0064400557,0
278418,0064400581,0
278418,0064401324,0
278418,0064401774,0
278418,0064407055,0
278418,0064430170,0
278418,0064471047,0
278418,0066211611,0
278418,0140065172,0
278418,0140177396,0
278418,0140244824,0
278418,014025448X,0
278418,0140274782,0
278418,0140314202,0
278418,0140328718,0
278418,014034294X,0
278418,0140361219,0
278418,0140366679,0
278418,0146000552,0
278418,0156528207,0
278418,0307001067,0
278418,0307001164,0
278418,0307001245,0
278418,030700645X,0
278418,0307020223,0
278418,0307127923,0
278418,0307301451,0
278418,0307302016,0
278418,0307302636,0
278418,0312902026,0
278418,0312958129,0
278418,0312961324,0
278418,0312964064,0
278418,0312970234,7
278418,0312974256,0
278418,0312976909,0
278418,0312981589,0
278418,031298250X,0
278418,0312983212,0
278418,0316038172,0
278418,0316171530,0
278418,0330376136,0
278418,0345257189,0
278418,0345272463,0
278418,0345285549,0
278418,0345291328,0
278418,034530988X,0
278418,0345313860,0
278418,0345314255,0
278418,0345318854,0
278418,0345335287,0
278418,0345348036,0
278418,0345352661,0
278418,0345353625,0
278418,0345354915,0
278418,0345359925,0
278418,0345361792,0
278418,0345368754,0
278418,0345369335,7
278418,0345370139,0
278418,0345379365,0
278418,0345380371,0
278418,034538184X,0
278418,0345384350,0
278418,0345384466,0
278418,0345384741,0
278418,034538475X,0
278418,0345388771,0
278418,0345391055,0
278418,0345404114,0
278418,0345422317,0
278418,0345428919,0
278418,0345430514,0
278418,0345435648,0
278418,0373030932,0
278418,0373153260,0
278418,0373153279,0
278418,0373153295,0
278418,0373225156,0
278418,0373225342,0
278418,0373225962,0
278418,0373226063,0
278418,0373226144,0
278418,0373226292,0
278418,0373226594,0
278418,0373226772,0
278418,0373240007,0
278418,0373243286,0
278418,037324357X,0
278418,0373244665,0
278418,0373288964,0
278418,0373289170,0
278418,0373289812,0
278418,037329011X,0
278418,0373483287,0
278418,0373483317,0
278418,0373484003,0
278418,0373706456,0
278418,0373706677,0
278418,0373706928,0
278418,0373707347,0
278418,0373707355,0
278418,0373707649,0
278418,0373707886,0
278418,0373708130,0
278418,0373708351,0
278418,0373710615,0
278418,0373825013,0
278418,0373825021,0
278418,037382503X,0
278418,0373825056,0
278418,0373835353,0
278418,0373871791,0
278418,0374270325,0
278418,0375501371,0
278418,0375702709,0
278418,0375703055,0
278418,0375706410,0
278418,0375725784,0
278418,0380001098,0
278418,0380002558,0
278418,0380002930,0
278418,038000772X,0
278418,0380009471,0
278418,0380010038,0
278418,0380017962,0
278418,0380018179,0
278418,0380558890,0
278418,0380600129,0
278418,0380676524,0
278418,0380698439,0
278418,0380701006,0
278418,0380702843,0
278418,0380703866,0
278418,0380709120,0
278418,0380709538,0
278418,0380709562,0
278418,0380710870,8
278418,0380711877,0
278418,0380712040,0
278418,0380714752,0
278418,0380720132,0
278418,0380725584,0
278418,0380725703,0
278418,0380727293,0
278418,0380761483,0
278418,038076654X,0
278418,0380782332,0
278418,0380789035,0
278418,0380817624,0
278418,0380892847,0
278418,0380898179,0
278418,0385265700,0
278418,0385299095,0
278418,0385299109,0
278418,0385304900,0
278418,0385306032,0
278418,0385306059,0
278418,0385323921,0
278418,0385420161,0
278418,0385474547,0
278418,038549081X,0
278418,0385490992,0
278418,0385492081,0
278418,038550120X,0
278418,0385722206,0
278418,0394800133,0
278418,0394800168,10
278418,0394800303,0
278418,0394820371,8
278418,0394826264,0
278418,0394831292,0
278418,0394854438,0
278418,0394856392,0
278418,0399137734,0
278418,0399138684,0
278418,0425054535,0
278418,0425116840,0
278418,0425117383,0
278418,0425118703,0
278418,0425120279,0
278418,042513525X,5
278418,042513699X,0
278418,0425137562,0
278418,0425140032,5
278418,0425145638,0
278418,0425147622,0
278418,0425151867,0
278418,0425151875,0
278418,0425155404,0
278418,0425157539,0
278418,0425158632,0
278418,042516313X,0
278418,0425165566,0
278418,0425168700,0
278418,0425170349,0
278418,0425173534,0
278418,0425177351,0
278418,0425178102,7
278418,0425180050,0
278418,0425182142,0
278418,0425183971,0
278418,042518630X,7
278418,0425187721,0
278418,0439137411,0
278418,0440111811,0
278418,044011585X,0
278418,0440124344,0
278418,0440141753,0
278418,0440145465,0
278418,0440164842,0
278418,0440166497,0
278418,0440167531,0
278418,0440170796,0
278418,0440173922,0
278418,0440176484,0
278418,0440184622,7
278418,0440185327,0
278418,0440193613,0
278418,0440201969,0
278418,044020271X,0
278418,0440205085,0
278418,0440206154,0
278418,0440207428,0
278418,0440207622,7
278418,044021145X,0
278418,0440211727,0
278418,0440212189,0
278418,0440213320,0
278418,0440214041,0
278418,0440214114,0
278418,044021422X,0
278418,0440217466,0
278418,0440220602,0
278418,0440222656,0
278418,0440222842,0
278418,0440223571,0
278418,0440224055,0
278418,0440224594,0
278418,044022473X,0
278418,0440224772,0
278418,0440224810,0
278418,0440225701,0
278418,0440226430,0
278418,0440235596,0
278418,0440235758,0
278418,0440236673,0
278418,044023669X,0
278418,044023722X,0
278418,044040665X,0
278418,0440428130,0
278418,0440439884,0
278418,0440479002,9
278418,0440484332,0
278418,0440505712,0
278418,0440940001,0
278418,0441005764,0
278418,0441132456,0
278418,0446303011,0
278418,0446310786,0
278418,0446315176,0
278418,0446343455,0
278418,0446350109,0
278418,0446354872,0
278418,0446363251,0
278418,0446364193,0
278418,0446364266,0
278418,0446364304,0
278418,0446364800,0
278418,0446364819,0
278418,0446516317,0
278418,044651652X,0
278418,0446519723,0
278418,0446519790,0
278418,0446520659,0
278418,0446520802,0
278418,0446523089,0
278418,0446523569,0
278418,0446600709,0
278418,0446600768,0
278418,0446601640,0
278418,0446601985,0
278418,0446602159,0
278418,0446602736,0
278418,0446603309,0
278418,0446604275,0
278418,0446604844,0
278418,0446605239,0
278418,0446608955,0
278418,0446609617,0
278418,044661095X,0
278418,0446672211,0
278418,0446802204,0
278418,0448095017,0
278418,0448095041,0
278418,0449001946,0
278418,0449001962,0
278418,0449134369,0
278418,0449148394,0
278418,0449204324,0
278418,0449205967,0
278418,0449206181,0
278418,0449206610,0
278418,0449209598,0
278418,0449212084,0
278418,0449217264,0
278418,044922046X,0
278418,0449221180,0
278418,0449222713,0
278418,0449223450,0
278418,0449232921,0
278418,0451127897,0
278418,0451128370,0
278418,0451147367,0
278418,0451152190,0
278418,0451153553,0
278418,0451155750,0
278418,0451156609,0
278418,0451160525,0
278418,0451162072,0
278418,0451165594,0
278418,0451167783,0
278418,0451169530,0
278418,0451172817,0
278418,0451173392,6
278418,0451175123,0
278418,0451176464,0
278418,0451176723,0
278418,0451177096,0
278418,0451179900,0
278418,0451181379,0
278418,0451183665,0
278418,0451184963,0
278418,0451186923,0
278418,0451188470,0
278418,0451190157,0
278418,0451190521,0
278418,0451191692,0
278418,0451191722,0
278418,0451197127,0
278418,0451205421,0
278418,0451406176,0
278418,0451408845,0
278418,0451518829,0
278418,0451521285,0
278418,0451526503,0
278418,0452264464,0
278418,0486266893,0
278418,0486268705,0
278418,0486268780,0
278418,0486277852,0
278418,0486295559,0
278418,0515087947,0
278418,0515110396,0
278418,0515115029,0
278418,0515116475,0
278418,0515118907,0
278418,0515120456,0
278418,0515122408,0
278418,051512608X,0
278418,0515126772,0
278418,0515126985,0
278418,0515127833,0
278418,0515128023,0
278418,0515128546,0
278418,0515130389,8
278418,0515131229,8
278418,0515132136,0
278418,0517577550,0
278418,0517707918,0
278418,0525941908,0
278418,0525945415,0
278418,0553096834,0
278418,0553099558,0
278418,0553104225,0
278418,0553208845,0
278418,0553210793,0
278418,0553211285,0
278418,0553211404,0
278418,055321277X,0
278418,0553213164,0
278418,055321330X,0
278418,0553213393,0
278418,0553238000,0
278418,0553264613,0
278418,0553268880,0
278418,0553272535,0
278418,0553274295,0
278418,055327824X,0
278418,0553278355,0
278418,0553280414,0
278418,0553284789,0
278418,0553289519,0
278418,0553290614,0
278418,055329170X,0
278418,0553297988,6
278418,0553560271,0
278418,0553561375,0
278418,055356451X,0
278418,055356773X,0
278418,0553568701,0
278418,0553568779,0
278418,0553569082,0
278418,055357227X,0
278418,055357230X,0
278418,0553572512,0
278418,055357258X,0
278418,0553573136,0
278418,0553574078,0
278418,0553574752,0
278418,0553579754,0
278418,0553580221,0
278418,0553581023,0
278418,0553582658,0
278418,0553583980,0
278418,0590010891,0
278418,0590134701,0
278418,0590222961,0
278418,0590224735,0
278418,059030271X,0
278418,0590404008,0
278418,0590406205,0
278418,0590414275,0
278418,0590425919,0
278418,0590431978,0
278418,0590434519,0
278418,0590435132,0
278418,0590436414,0
278418,0590442376,0
278418,0590448307,0
278418,0590453661,0
278418,059045367X,0
278418,0590453696,0
278418,0590466178,5
278418,0590466186,0
278418,0590466194,0
278418,059047071X,0
278418,0590477331,0
278418,0590477382,0
278418,0590477439,0
278418,0590477447,0
278418,0590483404,0
278418,0590483447,0
278418,0590483455,0
278418,059048348X,0
278418,0590483498,0
278418,0590483501,0
278418,0590484125,0
278418,0590494457,0
278418,0590494465,0
278418,0590494473,0
278418,0590494503,0
278418,059050214X,0
278418,0590568744,0
278418,0590568752,0
278418,0590568760,0
278418,0590568779,0
278418,0590568795,0
278418,0590568809,0
278418,0590568817,0
278418,0590568825,0
278418,0590568833,0
278418,059056885X,0
278418,0590568892,0
278418,0590568906,0
278418,0590568922,0
278418,0590624008,0
278418,0590629786,0
278418,0590629808,0
278418,059067319X,0
278418,0590762540,0
278418,0590846280,0
278418,0590996835,0
278418,0590997297,0
278418,0590997327,0
278418,0609602330,0
278418,0670241334,0
278418,0670805149,0
278418,0670844527,0
278418,0671000314,0
278418,0671001809,0
278418,0671002481,0
278418,0671003593,0
278418,0671010085,0
278418,0671010093,0
278418,0671010107,0
278418,0671014919,0
278418,0671017128,5
278418,0671017152,0
278418,0671020323,0
278418,0671024248,0
278418,0671027522,0
278418,0671027662,0
278418,0671415085,0
278418,0671443283,0
278418,0671502522,7
278418,0671524097,0
278418,0671524968,0
278418,0671525743,0
278418,0671534718,0
278418,0671534734,0
278418,0671537458,0
278418,0671553038,0
278418,0671617028,0
278418,067164257X,0
278418,0671644475,0
278418,067165764X,0
278418,0671670689,0
278418,0671690558,0
278418,0671695142,0
278418,0671695304,0
278418,0671695886,0
278418,0671702513,0
278418,0671721291,0
278418,067172262X,0
278418,0671728571,0
278418,0671737554,0
278418,0671737619,0
278418,0671739727,0
278418,0671742558,0
278418,0671744208,0
278418,0671744623,0
278418,0671756443,0
278418,0671758896,0
278418,0671775715,6
278418,0671778730,0
278418,0671795538,0
278418,0671799312,0
278418,0671867113,0
278418,0671870963,0
278418,067187098X,0
278418,0671872931,0
278418,0671873202,0
278418,0671880187,0
278418,0671886665,0
278418,0679418733,0
278418,0679422188,0
278418,0679425268,0
278418,0679447156,0
278418,0679448594,0
278418,0679457550,0
278418,0679720200,0
278418,0679721746,0
278418,0679732268,0
278418,0679741836,0
278418,068416325X,0
278418,0684833778,0
278418,0684835819,0
278418,0684867974,0
278418,0688042171,0
278418,0688148638,0
278418,0689710895,0
278418,0694003611,0
278418,0743406176,0
278418,074343627X,0
278418,0743460529,0
278418,0767903854,0
278418,0786817070,0
278418,0786862572,5
278418,0786889020,0
278418,080410526X,0
278418,0804107491,0
278418,0804112754,0
278418,0804115362,0
278418,0804119538,0
278418,0805019367,0
278418,0807508527,0
278418,0812504321,5
278418,0812542835,0
278418,0812566785,0
278418,0812570944,0
278418,0821759833,0
278418,0821767089,0
278418,0842314296,0
278418,0842321942,0
278418,0842329277,0
278418,0843944765,0
278418,0871135809,0
278418,0886774632,0
278418,0886775981,5
278418,0891073906,0
278418,0891075275,0
278418,0893753440,0
278418,0893753564,0
278418,0893757071,0
278418,0894864025,0
278418,0932592007,0
278418,0937295043,0
278418,0964631601,0
278418,1551664275,0
278418,1551665026,0
278418,1551668122,0
278418,1551668270,0
278418,155166884X,0
278418,1559029838,0
278418,1559029897,0
278418,1562470043,0
278418,1572971835,0
278418,1853260053,0
278418,1853260061,0
254,006000438X,0
254,0060013117,0
254,0060391448,0
254,0060930535,0
254,0060934700,9
254,0060934719,0
254,0061020699,0
254,0061020702,0
254,0061020710,0
254,0061092819,0
254,0061094595,0
254,0062502174,0
254,0064401774,0
254,0064471047,7
254,0064472264,0
254,0066238501,5
254,014028009X,0
254,0140298479,0
254,0140620664,0
254,014100018X,0
254,0141301066,0
254,0141301104,0
254,0142001740,9
254,0312305060,0
254,0312868332,0
254,0312890044,0
254,0316569321,0
254,0316769487,0
254,0316776963,0
254,0340718153,0
254,0345350499,0
254,0345384466,0
254,0345387651,0
254,0345434803,0
254,0373218400,0
254,0373226063,6
254,0373226071,0
254,0373226144,5
254,0373708130,0
254,0375503269,0
254,0375724370,0
254,0375727345,0
254,0375751513,0
254,0380730448,8
254,0380789019,0
254,0380789035,10
254,0380810492,7
254,0380817845,8
254,0380973650,9
254,0380977788,0
254,038533348X,0
254,038542017X,0
254,0399146431,9
254,0399501487,0
254,0413537900,0
254,0425092917,0
254,0425145638,0
254,0425177009,0
254,0439064864,9
254,0439064872,9
254,0439136350,9
254,0439136369,9
254,0439139597,9
254,043935806X,0
254,0439510112,0
254,044018293X,0
254,0440211263,0
254,0440241413,0
254,0440403278,0
254,0440419468,0
254,0440967694,0
254,0441003257,0
254,0441008615,0
254,0441172695,0
254,0441569595,0
254,0446350109,0
254,0446354678,0
254,0446356832,0
254,0446363499,0
254,0446364762,0
254,0446527785,0
254,0446605239,0
254,0449226182,0
254,0451137965,0
254,0451167317,8
254,0451167716,0
254,0451406176,6
254,0451408845,0
254,0451409256,7
254,0451523415,0
254,0451524934,9
254,0451526279,0
254,0451526341,8
254,0452277337,0
254,0452282152,0
254,0515090379,0
254,051510521X,0
254,051512317X,0
254,0515130923,0
254,051513287X,0
254,0553250426,0
254,0553250531,0
254,0553265741,0
254,0553273604,0
254,0553280325,8
254,0553280589,0
254,0553293761,0
254,0553560468,0
254,0553571591,0
254,0571197639,0
254,0590353403,9
254,0590440675,0
254,0618002219,9
254,0618002227,8
254,0618002235,0
254,0618002243,0
254,0671021001,7
254,0671525743,0
254,0671527215,0
254,0671786113,0
254,0679735909,0
254,0679751343,0
254,067976402X,0
254,0679781587,8
254,0679879242,8
254,0679879250,0
254,0684833395,0
254,0684872153,0
254,0684874350,0
254,0743225406,0
254,0801957729,0
254,0804106304,0
254,080410753X,0
254,0812516214,0
254,0965834581,0
254,1551667894,0
254,1551667959,0
254,1563898586,0
254,1573226882,0
254,1857989546,0
507,0020427859,9
507,0060392452,0
507,0060934417,0
507,0060938455,0
507,0064400026,0
507,0140230165,7
507,014029628X,0
507,0142001740,10
507,0307001164,0
507,0312986769,9
507,0312990456,0
507,0316666009,0
507,0345348036,0
507,0345369068,8
507,0345379454,0
507,0345404769,0
507,0345413369,0
507,0345413377,0
507,0345447409,0
507,0380724332,0
507,0394825985,0
507,0425168948,7
507,0425188787,0
507,0439061644,0
507,043912042X,0
507,0440236061,0
507,0446360589,0
507,0446394521,0
507,0449000265,0
507,0449209121,0
507,0451184718,9
507,0553292722,0
507,0553297341,7
507,0553298860,0
507,055356160X,0
507,0553564528,7
507,0553569910,0
507,0553571842,7
507,0553575538,7
507,0553576801,7
507,0553576925,0
507,055357695X,7
507,0553578693,0
507,0553582135,0
507,0553582526,0
507,0553583441,7
507,0553583468,7
507,0590442988,0
507,067151699X,0
507,0679833692,0
507,0679893105,9
507,0684196387,0
507,068484267X,0
507,068815252X,0
507,0689710879,10
507,0689710887,10
507,0689710895,10
507,0689711522,10
507,0743206053,0
507,0743260244,10
507,0743439775,0
507,0743460529,0
507,0743474325,0
507,0767912918,7
507,0786817070,0
507,080411952X,0
507,0812502124,0
507,0812524853,0
507,0812533534,10
507,0821769340,0
507,0821769367,0
507,0821772953,8
507,1400077826,0
507,193072229X,0
2276,0061030643,8
2276,0061099155,9
2276,006109918X,0
2276,0061099643,0
2276,0312970617,0
2276,0312983220,8
2276,0312989385,10
2276,0345272463,9
2276,0345285980,0
2276,0345296044,0
2276,0345303067,0
2276,0345308980,0
2276,0345366239,0
2276,0345368959,0
2276,0345370732,0
2276,0345379144,10
2276,034538475X,0
2276,0345384911,0
2276,0345391055,0
2276,0345404793,9
2276,0345413881,0
2276,0345419995,0
2276,0345423615,9
2276,0345447867,9
2276,0380002930,9
2276,0380542625,10
2276,0380724987,0
2276,038072880X,9
2276,0385505833,5
2276,0385510438,0
2276,0399146725,10
2276,0425062856,8
2276,0425119653,8
2276,0425155943,0
2276,0425158616,0
2276,0425172546,9
2276,0425177351,0
2276,0425182908,4
2276,0440145465,10
2276,0440204925,0
2276,0440220793,7
2276,0440221471,10
2276,0440236673,10
2276,0440241537,0
2276,0441003389,0
2276,0441003435,0
2276,0441735762,0
2276,0446346829,0
2276,0446349461,9
2276,0446356611,0
2276,0446364622,8
2276,0446605484,0
2276,0446607657,0
2276,0446609323,9
2276,0446609404,0
2276,0446612790,10
2276,0446794031,7
2276,0449206181,0
2276,0449209695,10
2276,0449212602,0
2276,0449227421,0
2276,0451153553,0
2276,0451161343,0
2276,0451167317,0
2276,0451184963,0
2276,0451204891,9
2276,0451205073,0
2276,0451207505,0
2276,0451456726,10
2276,0451456734,10
2276,0515130125,10
2276,0515135356,0
2276,0553204769,0
2276,0553227041,5
2276,0553240307,10
2276,0553250531,0
2276,0553260219,0
2276,0553263226,10
2276,055327418X,0
2276,0553285653,0
2276,0553287737,0
2276,0553290797,8
2276,0553574582,7
2276,0553575538,10
2276,0553576623,0
2276,0553576801,8
2276,0553582526,9
2276,0553583441,0
2276,0553583468,10
2276,0553584510,9
2276,0553585118,10
2276,0553585681,10
2276,0671001132,0
2276,0671016768,8
2276,0671442686,10
2276,0671461494,0
2276,0671468200,0
2276,0671524313,10
2276,0671625810,9
2276,0671632663,0
2276,0671660632,5
2276,0671721291,0
2276,0671729446,5
2276,0671794264,0
2276,0671795988,7
2276,0671797050,10
2276,0671868691,0
2276,0679429220,0
2276,0743412753,9
2276,0743439740,0
2276,0805063897,10
2276,0812502124,0
2276,0812511816,0
2276,0812513711,8
2276,0812513738,0
2276,0812516001,0
2276,0812517725,8
2276,0812533534,0
2276,0812550307,0
2276,0812575962,10
2276,0812585151,5
2276,0879979623,0
2276,0884042693,0
2276,0886774632,10
2276,0886775167,10
2276,0886775639,10
2276,0886776120,10
2276,1551668467,0
2276,3257229534,0
2766,0060392452,0
2766,0060958022,8
2766,0060975849,9
2766,0064401324,0
2766,0064471098,0
2766,0140094385,0
2766,014027684X,0
2766,0140279288,0
2766,0140309578,0
2766,014034294X,9
2766,0140348107,0
2766,0140430113,0
2766,014100018X,0
2766,0141301058,0
2766,0142001740,0
2766,0156329301,0
2766,0226500578,0
2766,0312099436,0
2766,0312305060,0
2766,0316284955,0
2766,0316666343,9
2766,0316776963,0
2766,0330262130,0
2766,0345319672,7
2766,0345378490,0
2766,0345384369,0
2766,0345391802,0
2766,0374332657,0
2766,0375410546,0
2766,038039586X,9
2766,0380710722,0
2766,0380726815,6
2766,0385486804,0
2766,0385508417,7
2766,0425178102,5
2766,0425181111,0
2766,0440147956,0
2766,0440204194,8
2766,0440207622,0
2766,0440211263,8
2766,0440213029,0
2766,0440213290,0
2766,0440214041,0
2766,0440219078,8
2766,0440221595,8
2766,0440223016,0
2766,0440224837,0
2766,0440225825,0
2766,0440236673,0
2766,0440237688,7
2766,044048474X,7
2766,0440498058,0
2766,0440942500,0
2766,0446310786,10
2766,0446516538,6
2766,0446606812,0
2766,0446607339,8
2766,0446611867,7
2766,0449005615,9
2766,0449215296,0
2766,0449219372,0
2766,0451152190,0
2766,0451183665,0
2766,0451410025,0
2766,0515117234,0
2766,0553279912,7
2766,0553573616,0
2766,0590213040,0
2766,0590298356,0
2766,0590897985,0
2766,0590956159,0
2766,0590997262,0
2766,0590997297,0
2766,0670030643,8
2766,0671510053,0
2766,0671617028,0
2766,0671721291,6
2766,067697175X,0
2766,0679450548,0
2766,0679733760,5
2766,0679751602,6
2766,067976402X,0
2766,0684801221,10
2766,0684874350,0
2766,0689817215,0
2766,0743412028,0
2766,0745926290,8
2766,0767902521,8
2766,0786867647,0
2766,0786883375,0
2766,0804111154,0
2766,0812590236,0
2766,0836218620,0
2766,0836218663,0
2766,0836218833,0
2766,0842321934,0
2766,0842321942,0
2766,0842345523,9
2766,0849911672,7
2766,0874869870,9
2766,0898157803,8
2766,0937295043,0
2766,0943233437,0
2766,0971290903,0
2766,0971880107,6
2766,1550548913,0
2766,1558745718,7
2766,1559029838,0
2766,1562470043,0
2766,1566840287,7
2766,1573225789,0
2891,0060188731,0
2891,0060392452,0
2891,0060504080,9
2891,0060921145,0
2891,0060928336,6
2891,0060930535,0
2891,0060987049,0
2891,0061054887,6
2891,0061097314,0
2891,0140119906,0
2891,0140280553,0
2891,0142001740,7
2891,0156027321,5
2891,0156907380,0
2891,0312263996,0
2891,0312282990,0
2891,0312305060,0
2891,0312422156,0
2891,0345404475,7
2891,0374100128,7
2891,0374525641,0
2891,0375701427,0
2891,0375703861,0
2891,0375726403,0
2891,0380726254,0
2891,0385474547,0
2891,0385482388,7
2891,038548951X,8
2891,0385503857,9
2891,0394742117,0
2891,0425097269,0
2891,0425164829,0
2891,0425171884,0
2891,0446607711,0
2891,044900483X,9
2891,0449005615,0
2891,0449227545,0
2891,0449912558,9
2891,0451162072,0
2891,0451521250,0
2891,0452260116,8
2891,0452282195,0
2891,0452283868,0
2891,0515087947,0
2891,0515102652,0
2891,0515118249,0
2891,051512088X,0
2891,0517122707,0
2891,0553208845,0
2891,0553211404,7
2891,0553214187,0
2891,0553250515,0
2891,0553269828,0
2891,055327418X,0
2891,0553280325,0
2891,0553562738,0
2891,0553562967,7
2891,0553575384,0
2891,0553580515,0
2891,0618173870,0
2891,0671003755,7
2891,0671004107,0
2891,0671646575,0
2891,0679422188,0
2891,0679457313,0
2891,0679732764,8
2891,067976402X,0
2891,0684831546,0
2891,0743225406,0
2891,074325547X,8
2891,080410526X,0
